Name,LinkType,Destructible,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,HullIndexSecond,HullType,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,ObjectMass,ObjectMaterial,ObjectMaximumLife,ObjectArmor,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,LocalDirectionX,LocalDirectionY,LocalDirectionZ,Fitness
Vermis-mutated,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,45,1,1.12,1.12,1.0,0.0,0.27,-14.799787,1.12,0.0,0.0,0.0,-0.0088,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Vermis-mutated,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,46,1,1.15,0.85,0.85,0.0,-0.27,-14.799787,0.0,0.0,0.0,0.85,-0.0115,5,8.5,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,47,1,0.2,0.18,0.18,0.0,0.55,-1.9800000000000002,1.0,0.0,0.0,0.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.9
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,48,1,0.2,0.228,0.228,0.0,-0.5,-1.8920000000000001,0.0,0.0,0.0,1.0,-0.01,5,0.86,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.86
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,49,1,0.22000000000000003,0.2,0.2,-0.55,0.0,-2.4200000000000004,0.7071,0.0,0.0,-0.63639,-0.011,5,1.1,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.9
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,50,1,0.2,0.226,0.17400000000000002,0.565,0.0,-2.2,0.615177,0.0,0.0,0.7990229999999999,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.87
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,51,1,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.0,0.45,-3.6079999999999997,1.0,0.0,0.0,0.0,-0.0088,5,1.12,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.88
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,52,1,0.2,0.228,0.228,0.0,-0.387,-4.1,0.0,0.0,0.0,1.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.86
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,53,1,0.228,0.17200000000000001,0.2,0.0,0.4,-6.88,0.86,0.0,0.0,0.0,-0.0114,5,1.1400000000000001,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.86
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,54,1,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.0,-0.4,-8.0,0.0,0.0,0.0,0.88,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.88
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,55,1,0.17200000000000001,0.228,0.2,0.0,0.31,-10.19972298,1.1400000000000001,0.0,0.0,0.0,-0.0086,5,1.1400000000000001,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.86
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,56,1,0.2,0.17,0.23,0.0,-0.31,-13.63916445,0.0,0.0,0.0,1.0,-0.01,5,0.85,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.85
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,57,1,0.2,0.17200000000000001,0.17200000000000001,0.0,0.1634,-17.214,0.86,0.0,0.0,0.0,-0.0114,5,1.1400000000000001,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.86
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,58,1,0.17600000000000002,0.224,0.17600000000000002,0.0,-0.2128,-15.1,0.0,0.0,0.0,1.12,-0.0112,5,0.88,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.88
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,59,1,0.7,0.63,0.7699999999999999,0.0,0.0,3.41,1.0,0.0,0.0,0.0,-0.009000000000000001,5,50.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,1.1,0.9
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,60,0,1.0,1.11,1.0,-4.8505,0.0,1.2993999999999999,0.89,0.0,0.0,0.0,-0.0111,5,44.5,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.89
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,61,0,1.0,0.85,0.85,5.45,0.0,1.46,0.85,0.0,0.0,0.0,-0.0115,5,42.5,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,0.85
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,62,1,0.4,0.4,0.448,-1.89,0.0,2.016,1.12,0.0,0.0,0.0,-0.0112,5,44.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.88,0.88
Vermis-mutated,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,63,1,0.34800000000000003,0.34800000000000003,0.34800000000000003,1.89,0.0,2.0340000000000003,0.87,0.0,0.0,0.0,-0.011300000000000001,5,50.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,1.13,0.87
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,1,1,1.1,1.1,1.0,-0.36,0.0,0.18,1.0,0.0,0.0,0.0,0.01,5,90.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,2,1,1.11,0.89,0.89,-0.13319999999999999,0.0,0.222,1.0,0.0,0.0,0.0,0.0111,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,3,1,0.89,0.89,1.11,0.13319999999999999,0.0,0.2,1.11,0.0,0.0,0.0,0.0089,5,89.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,4,1,0.9,0.9,1.1,0.324,0.0,0.18,1.0,0.0,0.0,0.0,0.011,5,90.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,5,1,0.88,0.88,1.0,-0.4032,0.23968,0.18744,1.12,0.0,0.0,0.0,0.0112,5,11.2,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,6,1,1.0,1.1,1.1,-0.108,0.1926,0.213,1.1,0.0,0.0,0.0,0.011,5,11.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,7,1,1.1,0.9,0.9,0.132,0.214,0.2343,1.0,0.0,0.0,0.0,0.01,5,11.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,8,1,1.0,1.0,0.87,0.4068,0.18617999999999998,0.18531,1.0,0.0,0.0,0.0,0.0087,5,8.7,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,9,0,0.89,0.89,1.0,-0.5188699999999999,0.0,-0.24642,0.89,0.0,0.0,0.0,0.0111,5,111.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,10,0,1.1400000000000001,1.1400000000000001,0.86,0.583,0.0,-0.25308,0.0,0.0,0.0,1.0,0.0114,5,114.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,11,1,1.0,1.0,1.12,-1.008,0.0,0.0,0.6222479999999999,0.0,-0.6222479999999999,0.0,0.0088,5,88.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,12,1,1.0,0.86,1.1400000000000001,-0.774,0.0,0.6,0.806094,0.0,-0.806094,0.0,0.0114,5,114.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,13,1,1.1400000000000001,1.1400000000000001,1.0,-0.3956,0.0,0.774,0.806094,0.0,0.6081059999999999,0.0,0.01,5,114.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,14,1,0.85,1.0,1.15,-0.46,0.0,1.4,0.8131649999999999,0.0,0.601035,0.0,0.0085,5,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,15,1,0.89,0.89,1.0,-0.2759,0.0,2.03,0.629319,0.0,0.7848809999999999,0.0,0.01,5,89.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,16,1,1.15,1.15,1.0,1.0350000000000001,0.0,0.0,0.601035,0.0,0.601035,0.0,0.0085,5,115.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Argos-mutated,3,1,0.0,1.0,1.0,0000000101000000000000000001000,00000001010000000000000000010110,17,1,0.89,0.89,1.11,0.999,0.0,0.534,0.7848809999999999,0.0,0.7848809999999999,0.0,0.0111,5,100.0,0.0,0.0,1.0,1.0,0000000101000000000000000001000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,18,1,1.12,1.0,1.12,0.46,0.0,0.9,0.7071,0.0,-0.791952,0.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,19,1,1.12,1.12,1.12,0.5152,0.0,1.5679999999999998,0.791952,0.0,-0.791952,0.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,20,1,1.0,1.12,1.12,0.31,0.0,2.03,0.7071,0.0,-0.7071,0.0,0.0088,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,21,1,1.15,1.15,1.15,0.0,0.07705000000000001,2.5686999999999998,1.0,0.0,0.0,0.0,0.0115,5,425.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,22,1,1.15,1.0,0.85,0.0,0.39780000000000004,2.7554,1.15,0.0,0.0,0.0,0.01,5,-0.85,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,23,1,1.0,1.11,1.11,0.0,-0.51948,2.65956,0.0,0.0,0.0,1.0,0.0089,5,-0.89,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,24,1,1.0,1.1400000000000001,1.0,-0.66462,0.0,2.45014,1.1400000000000001,0.0,0.0,0.0,0.01,5,-0.86,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,25,1,1.15,1.0,1.0,0.583,0.0,3.2763500000000003,0.0,0.0,0.0,0.85,0.01,5,-0.85,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,26,1,1.11,1.0,1.11,-1.09113,0.0,2.32201,0.89,0.0,0.0,0.0,0.0111,5,-0.89,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,27,1,1.0,1.0,1.13,0.983,0.0,2.26983,0.0,0.0,0.0,1.0,0.01,5,-1.13,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,28,1,1.0,1.13,1.0,-0.69426,0.5311,2.53083,0.87,0.0,0.0,0.0,0.011300000000000001,5,-0.87,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,30,1,1.0,1.0,1.12,-0.89376,-0.5264,2.909,1.12,0.0,0.0,0.0,0.0088,5,-1.12,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,29,1,1.15,0.85,1.15,0.9177000000000001,0.47,2.909,0.85,0.0,0.0,0.0,0.01,5,-0.85,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,31,1,1.12,1.12,1.0,0.89376,-0.41359999999999997,3.2580799999999996,1.0,0.0,0.0,0.0,0.0112,5,-0.88,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,32,1,1.11,0.89,1.11,-0.6659999999999999,0.0,2.75455,1.0,0.0,0.0,0.0,0.0089,5,-0.89,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,33,1,1.0,1.1,0.9,0.6,0.0,3.4045,1.1,0.0,0.0,0.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,34,1,1.0,1.0,1.11,0.0,0.69042,2.12,0.89,0.0,0.0,0.0,0.0089,5,-0.89,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,35,1,1.15,0.85,0.85,0.0,-0.5287,2.438,0.0,0.0,0.0,1.15,0.0085,5,-0.85,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,1,1,0.87,1.13,1.13,0.0,0.812,-0.23925000000000002,1.13,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,2,1,1.0,1.0,1.11,-0.47619,0.4884,-0.3204,0.629319,0.0,-0.7071,0.0,1.11,5,89.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,3,1,0.87,1.13,0.87,-0.56289,0.44,-0.4068,0.615177,0.0,-0.615177,0.0,1.13,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,4,1,0.87,1.13,0.87,0.429,0.38280000000000003,-0.4068,0.615177,0.0,0.7990229999999999,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,5,1,1.1,1.0,1.0,0.7117,0.396,-0.324,0.7778099999999999,0.0,0.7071,0.0,1.1,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,6,1,1.0,1.0,0.85,-0.48364999999999997,-0.12664999999999998,0.24224999999999997,0.7071,0.0,-0.7071,0.0,0.85,5,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,7,1,1.0,0.86,1.0,-0.8960400000000001,-0.16985999999999998,0.285,0.7071,0.0,-0.806094,0.0,0.86,5,86.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,8,1,0.87,1.13,1.0,0.569,-0.16837,0.32204999999999995,0.7990229999999999,0.0,0.7990229999999999,0.0,1.0,5,87.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,9,1,0.85,1.15,0.85,0.786,-0.12664999999999998,0.24224999999999997,0.8131649999999999,0.0,0.7071,0.0,0.85,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,10,1,1.1400000000000001,1.1400000000000001,1.0,0.0,-0.334,0.84702,1.1400000000000001,0.0,0.0,0.0,0.86,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,11,1,0.85,0.85,0.85,0.0,-0.3841,0.8381,0.85,0.0,0.0,0.0,1.15,5,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,12,1,0.89,1.11,1.11,0.0,0.0,-0.78142,0.0,0.0,1.11,0.0,0.89,5,111.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,13,1,1.1,0.9,0.9,0.0,1.0,-1.15,0.7778099999999999,0.0,0.0,0.7778099999999999,1.0,5,90.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,14,1,1.1,1.0,0.9,0.0,-1.1,-1.15,0.7778099999999999,0.0,0.0,0.63639,1.1,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,15,1,0.22,0.187,0.253,0.0,1.725,-0.8296,1.15,0.0,0.0,0.0,1.0,5,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,16,1,0.253,0.187,0.22,0.0,-1.5,-0.8296,0.85,0.0,0.0,0.0,0.85,5,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,17,1,1.13,1.0,1.0,0.0,1.8,-0.47328000000000003,1.13,0.0,0.0,0.0,1.13,5,113.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,18,1,1.15,1.15,1.0,0.0,-1.8,-0.46240000000000003,1.15,0.0,0.0,0.0,0.85,5,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,19,1,0.87,1.13,1.13,0.0,0.0,0.0,1.13,0.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,20,1,1.11,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.89,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,21,1,1.15,1.0,0.85,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.15,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,22,1,0.9,1.0,0.9,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,5,-1.1,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,23,1,1.4993999999999998,0.9,1.4993999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,24,1,1.86592,0.88,1.4660799999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.88,5,-1.12,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,25,1,1.666,1.0,1.666,0.0,0.0,0.0,0.0,1.12,0.0,0.0,1.0,5,-0.88,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,26,1,1.88258,1.13,1.666,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.87,5,-1.13,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,27,1,2.5,0.86,2.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.86
